Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Abdul Rafey,1 year ago,Always on the top <3,,0
Zubair Rahim,2 years ago (edited),How to get an Internship of Devops most of the jobs require 3-5 years experience?,,2
Nauman Asghar,2 years ago,Computer science degree vs software engineering? And what is your preference?,,0
arham rasheed,2 years ago,love and respect sir,,0
MAKKAH PAK MADINA PAK,2 years ago,"Great sir .
Arrange discussion with .net developer please",https://yt3.ggpht.com/ytc/AGIKgqMVelUvbuNL8MZbPA-68cK5AxMHHGrbWt4CNMh1=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Araiz Bin Saqib,9 months ago,Where do I learn DevOps from. Im a student of CS final year and cant afford hefty price of udemy coursera courses...,https://yt3.ggpht.com/PRlXFdpU4GSPDXgfHQn3SbqUC70wymrMkaFnB_Xhh5jHOGJmpqH2YQoedfjIh-OQQYsloXAM=s48-c-k-c0x00ffffff-no-rj,0
Najam Ul hassan,2 years ago,Aoa Sir i am doing software engineering from Numl Islamabad i am in 5th semester i am good at coding but i dont like it i wanna work as QA  engineer could you plz tell me the steps through which i can learn about QA just like intership etc,https://yt3.ggpht.com/ytc/AGIKgqP3GgueYXBR9GQpNPteoeGVLjAtjX1tjg5ddBDT=s48-c-k-c0x00ffffff-no-rj,0
ippy,2 years ago,can you make a video about software engineering degree vs computer science degree,https://yt3.ggpht.com/ytc/AGIKgqPDzHpd4YVNFlA_F6vkVNqv6jLqz2kmS52_Db7-=s48-c-k-c0x00ffffff-no-rj,0
Fahad Amin,1 year ago,Fruitful Conversation,https://yt3.ggpht.com/ytc/AGIKgqOdcCqOy0hfKCNtpC1---IfMMjH4p3KJPIiqjavCw=s48-c-k-c0x00ffffff-no-rj,0
Hammad Arif,2 years ago,sir ye ap nht zabrdst kam kr rahe hain har field k professional ko blo kar interview lete hai it helps a lot,https://yt3.ggpht.com/ytc/AGIKgqMwX_ZOV4L3VBNZ3TdnJGD7UU1P75Rw7BgiUw=s48-c-k-c0x00ffffff-no-rj,3
Ehmad Zubair,2 years ago (edited),"My Instagram: https://www.instagram.com/ehmadzubair/

Like this comment if you think we should do a weekly Instagram LIVE Q & A",https://yt3.ggpht.com/zWPzC9QcVPMQCCfmYBRIPrnMGg_udMzZVu4w2xhGIR8BU7TDHls9C2Pc5GAAfU_O7SFXFkFkXFA=s48-c-k-c0x00ffffff-no-rj,1
Hammad Arif,2 years ago,Yes sir plz do live,https://yt3.ggpht.com/ytc/AGIKgqMwX_ZOV4L3VBNZ3TdnJGD7UU1P75Rw7BgiUw=s48-c-k-c0x00ffffff-no-rj,0
syed mudassir,2 years ago,Good,https://yt3.ggpht.com/ytc/AGIKgqMHdqWJrsNcL7pbM0eVVYuplL6O9mRmHfE2AWAr=s48-c-k-c0x00ffffff-no-rj,0
Abdul Haseeb,2 years ago,,https://yt3.ggpht.com/ytc/AGIKgqNUc6wFWOuuFULQmu6YkhdVxPMVRnjSTs0hLE-ILQ=s48-c-k-c0x00ffffff-no-rj,0
Ali Akhtar,2 years ago,"Sir ek information chayie thi. Agar hum yahan se software engineer mein bachelor karein or baki studies or career kisi or country mein banaye   
tu*possible hai?",https://yt3.ggpht.com/ytc/AGIKgqMU4y_QE-zAThRJHpyU4_PvUVzSg59Ahqwv-w=s48-c-k-c0x00ffffff-no-rj,1
Muhammad Usman Butt,9 months ago,Sir data science ke bare update kare,https://yt3.ggpht.com/ytc/AGIKgqOPfmRYC66Qt1gN_xk_YemigvbNXHQgoMcWJvP2UA=s48-c-k-c0x00ffffff-no-rj,0
Zoyal Noor,3 months ago,Yes ,https://yt3.ggpht.com/MwNh6T26Ivu595om2CGFfqgXlnO7DeLnFppIm2rFyYhemQhxLwdgJ1ZZm7pKmdvoNh5mitzAAHE=s48-c-k-c0x00ffffff-no-rj,0
Android world,2 years ago,Tell me which degree he have BSCS or BSSE,https://yt3.ggpht.com/ytc/AGIKgqNyBj4kBVKqgso4sr8nPSd0gD8NedpZGLe9BpRI=s48-c-k-c0x00ffffff-no-rj,0
JAWAD UMAR,2 years ago,Sir Virtual University BS Software Engineering key ley kisi hey?,https://yt3.ggpht.com/ytc/AGIKgqMI3ALcSehvbNmrZoeME5aI9sQGSGiCp2KRVg=s48-c-k-c0x00ffffff-no-rj,1
memes 3idiots,2 years ago,"sir ap ne kaha se software engineering ki thi 
means university name",https://yt3.ggpht.com/ytc/AGIKgqMabAyXzxnNtYrbasjPegLlDT_S2wdcb6-_mFJSZA=s48-c-k-c0x00ffffff-no-rj,0
